Sursa,Itemul,Problema,Pasii de rezolvare,Raspunsul,Dificultate,Tema,Tema_norm,Domeniu,Dificultate_group,Sursa_type,Sursa_year,Problema_clean,Pasi_clean,Raspuns_clean,problem_chars,problem_words,steps_chars,answer_chars,n_digits,n_math_symbols,has_percent,has_geometry_word,has_equation_word,has_radical,has_function_word,has_real_life_context,problem_hash
Exersare Test 2 - 2020,7.0,"Romb cu latura 8 cm, o diagonală de ½ din latură. Găsiți cealaltă diagonală.",d₁ = 8/2 = 4 cm. În romb: (d₁/2)² + (d₂/2)² = l². (2)² + (d₂/2)² = 64 → d₂/2 = √60 = 2√15 → d₂ = 4√15 cm,4√15 cm,2.0,Geometrie - Romburi,Geometrie - Romburi,Geometrie,2 - mediu,exersare,2020.0,"romb cu latura 8 cm, o diagonala de ½ din latura. gasiti cealalta diagonala.",d₁ = 8/2 = 4 cm. in romb: (d₁/2)² + (d₂/2)² = l². (2)² + (d₂/2)² = 64 → d₂/2 = √60 = 2√15 → d₂ = 4√15 cm,4√15 cm,76,14,104,7,1,0,0,1,0,0,0,0,"romb cu latura 8 cm, o diagonala de ½ din latura. gasiti cealalta diagonala."
Pretestare Februarie - 2019,7.0,Romb cu perimetrul 68 cm și o diagonală de 30 cm. Găsiți cealaltă diagonală.,Latura = 68/4 = 17 cm. (d₁/2)² + (d₂/2)² = 17². 15² + (d₂/2)² = 289. d₂/2 = 8. d₂ = 16 cm,16 cm,2.0,Geometrie - Romburi,Geometrie - Romburi,Geometrie,2 - mediu,pretestare,2019.0,romb cu perimetrul 68 cm si o diagonala de 30 cm. gasiti cealalta diagonala.,latura = 68/4 = 17 cm. (d₁/2)² + (d₂/2)² = 17². 15² + (d₂/2)² = 289. d₂/2 = 8. d₂ = 16 cm,16 cm,76,14,89,5,4,0,0,1,0,0,0,0,romb cu perimetrul 68 cm si o diagonala de 30 cm. gasiti cealalta diagonala.
Pretestare - 2017,7.0,Perimetrul unui romb cu diagonalele 12 cm și 16 cm.,Latura = √((6)²+(8)²) = √(36+64) = 10 cm. P = 4×10 = 40 cm,40 cm,2.0,Geometrie - Romburi,Geometrie - Romburi,Geometrie,2 - mediu,pretestare,2017.0,perimetrul unui romb cu diagonalele 12 cm si 16 cm.,latura = √((6)²+(8)²) = √(36+64) = 10 cm. p = 4×10 = 40 cm,40 cm,51,10,58,5,4,0,0,1,0,0,0,0,perimetrul unui romb cu diagonalele 12 cm si 16 cm.
Exersare Test 2 - 2015,7.0,Aria rombului cu diagonală 16 cm și latură 10 cm.,"d₁ = 16, l = 10. (d₂/2)² = 100 - 64 = 36 → d₂ = 12. Aria = 16×12/2 = 96 cm²",96 cm²,2.0,Geometrie - Romburi,Geometrie - Romburi,Geometrie,2 - mediu,exersare,2015.0,aria rombului cu diagonala 16 cm si latura 10 cm.,"d₁ = 16, l = 10. (d₂/2)² = 100 - 64 = 36 → d₂ = 12. aria = 16×12/2 = 96 cm²",96 cm²,49,10,75,6,4,0,0,1,0,0,0,0,aria rombului cu diagonala 16 cm si latura 10 cm.
Exersare Test 1 - 2024,7.0,"Intr-un trapez dreptunghic, un unghi este de 60°, iar baza mare este de 4 cm. Determinati lungimea inaltimii trapezului, daca se cunoaste ca linia mijlocie a trapezului este de 3 cm.","Intr-un trapez dreptunghic se cunoaste ca baza mare are lungimea de 4 cm, linia mijlocie are lungimea de 3 cm, iar unul dintre unghiuri este de 60°. Se cere determinarea inaltimii trapezului.

Mai intai determinam baza mica. Stim ca linia mijlocie a unui trapez este egala cu semisuma bazelor, deci avem relatia m = (𝐵+b)/2 = 3cm. Înlocuind baza mare B=4, obtinem m = (4+b)/2=3, de unde rezulta m=4+b=6, deci b=2 cm. Asadar, baza mica este de 2 cm.

In continuare determinam proiectia laturii laterale mai mari pe baza mare. Intr-un trapez dreptunghic, aceasta proiectie este egala cu diferenta dintre baza mare si baza mica. Prin urmare, avem 4−2=24−2=2 cm. Deci proiectia laturii laterale mai mari pe baza mare este de 2 cm.

Acum determinam lungimea laturii laterale mai mari. In triunghiul dreptunghic format de latura laterala oblica, proiectia ei pe baza mare si inaltimea trapezului, unghiul dintre baza mare si latura laterala mai mare este de 60°. Aplicam relatia cos60∘=proiectia/latura laterala​. Astfel, 1/2=2/l​, de unde rezulta l=4 cm. Deci latura laterala mai mare are lungimea de 4 cm.

In final determinam inaltimea trapezului. In acelasi triunghi dreptunghic aplicam teorema lui Pitagora: 𝑙^2=ℎ^2+𝑝^2, unde l=4 cm, iar p=2cm.Obtinem 42=ℎ2+22, adică 16=ℎ^2+4, de unde rezultă ℎ^2=12. Prin urmare, ℎ=sqrt(12)=2√3cm.",2√3 cm,5.0,Geometrie - Trapez,Geometrie - Trapeze,Geometrie,4 - avansat,exersare,2024.0,"intr-un trapez dreptunghic, un unghi este de 60°, iar baza mare este de 4 cm. determinati lungimea inaltimii trapezului, daca se cunoaste ca linia mijlocie a trapezului este de 3 cm.","intr-un trapez dreptunghic se cunoaste ca baza mare are lungimea de 4 cm, linia mijlocie are lungimea de 3 cm, iar unul dintre unghiuri este de 60°. se cere determinarea inaltimii trapezului. mai intai determinam baza mica. stim ca linia mijlocie a unui trapez este egala cu semisuma bazelor, deci avem relatia m = (𝐵+b)/2 = 3cm. inlocuind baza mare b=4, obtinem m = (4+b)/2=3, de unde rezulta m=4+b=6, deci b=2 cm. asadar, baza mica este de 2 cm. in continuare determinam proiectia laturii laterale mai mari pe baza mare. intr-un trapez dreptunghic, aceasta proiectie este egala cu diferenta dintre baza mare si baza mica. prin urmare, avem 4-2=24-2=2 cm. deci proiectia laturii laterale mai mari pe baza mare este de 2 cm. acum determinam lungimea laturii laterale mai mari. in triunghiul dreptunghic format de latura laterala oblica, proiectia ei pe baza mare si inaltimea trapezului, unghiul dintre baza mare si latura laterala mai mare este de 60°. aplicam relatia cos60∘=proiectia/latura laterala​. astfel, 1/2=2/l​, de unde rezulta l=4 cm. deci latura laterala mai mare are lungimea de 4 cm. in final determinam inaltimea trapezului. in acelasi triunghi dreptunghic aplicam teorema lui pitagora: 𝑙^2=ℎ^2+𝑝^2, unde l=4 cm, iar p=2cm.obtinem 42=ℎ2+22, adica 16=ℎ^2+4, de unde rezulta ℎ^2=12. prin urmare, ℎ=sqrt(12)=2√3cm.",2√3 cm,182,31,1331,6,4,1,0,1,0,0,0,0,"intr-un trapez dreptunghic, un unghi este de 60°, iar baza mare este de 4 cm. determinati lungimea inaltimii trapezului, daca se cunoaste ca linia mijlocie a trapezului este de 3 cm."
Exersare Test 2 - 2022,7.0,"Trapezul isoscel ABCD cu AB = 6 cm, CD = 2 cm, unghiul(BAD) = 45°. Determinati perimetrul trapezului.",Proiectia laturii laterale = (6-2)/2 = 2 cm; h = 2 cm (unghi 45°); Latura laterala = 2sqrt(2) cm; P = 6 + 2 + 2·2sqrt(2) = 8 + 4sqrt(2) cm,8 + 4√2 cm,3.0,Geometrie - Trapez,Geometrie - Trapeze,Geometrie,3 - consolidare,exersare,2022.0,"trapezul isoscel abcd cu ab = 6 cm, cd = 2 cm, unghiul(bad) = 45°. determinati perimetrul trapezului.",proiectia laturii laterale = (6-2)/2 = 2 cm; h = 2 cm (unghi 45°); latura laterala = 2sqrt(2) cm; p = 6 + 2 + 2·2sqrt(2) = 8 + 4sqrt(2) cm,8 + 4√2 cm,101,18,138,10,4,5,0,1,0,0,0,0,"trapezul isoscel abcd cu ab = 6 cm, cd = 2 cm, unghiul(bad) = 45°. determinati perimetrul trapezului."
Pretestare Februarie - 2019,2.0,"În trapezul ABCD, linia mijlocie MN cu bazele de 8 cm și 12 cm. Scrieți lungimea liniei mijlocii.",MN = (8 + 12)/2 = 20/2 = 10 cm,10 cm,1.0,Geometrie - Trapeze,Geometrie - Trapeze,Geometrie,1 - bază,pretestare,2019.0,"in trapezul abcd, linia mijlocie mn cu bazele de 8 cm si 12 cm. scrieti lungimea liniei mijlocii.",mn = (8 + 12)/2 = 20/2 = 10 cm,10 cm,97,18,30,5,3,0,0,1,0,0,0,0,"in trapezul abcd, linia mijlocie mn cu bazele de 8 cm si 12 cm. scrieti lungimea liniei mijlocii."
Exersare Test 2 - 2017,7.0,"Trapez dreptunghic ABCD, AB∥DC, ∠A=90°, DC=6 cm, CB=8 cm, CK face 30° cu CB. Aria.","Fie trapezul dreptunghic ABCD cu unghiurile drepte în A și D. Notăm AB = baza mare, CD = baza mică, AD = înălțimea. Din teorema lui Pitagora în triunghiul dreptunghic BCH (H pe AB): BC² = BH² + CH² = (AB-CD)² + AD². Aria trapez = (AB + CD) × AD / 2. Diagonalele: AC² = AD² + CD², BD² = AD² + AB².",Se aplică teorema lui Pitagora și formulele trapezului,2.0,Geometrie - Trapeze,Geometrie - Trapeze,Geometrie,2 - mediu,exersare,2017.0,"trapez dreptunghic abcd, ab∥dc, ∠a=90°, dc=6 cm, cb=8 cm, ck face 30° cu cb. aria.","fie trapezul dreptunghic abcd cu unghiurile drepte in a si d. notam ab = baza mare, cd = baza mica, ad = inaltimea. din teorema lui pitagora in triunghiul dreptunghic bch (h pe ab): bc² = bh² + ch² = (ab-cd)² + ad². aria trapez = (ab + cd) × ad / 2. diagonalele: ac² = ad² + cd², bd² = ad² + ab².",se aplica teorema lui pitagora si formulele trapezului,82,15,296,54,6,3,0,1,0,0,0,0,"trapez dreptunghic abcd, ab∥dc, ∠a=90°, dc=6 cm, cb=8 cm, ck face 30° cu cb. aria."
Sesiunea de bază - 2017,7.0,"Trapez isoscel ABCD, AD∥BC, ∠A=45°, BC=4 cm, h=2 cm. Perimetrul.",Laturile oblice: l = h/sin45° = 2/(√2/2) = 2√2 cm. AD = BC + 2×2 = 8 cm. P = 4+8+2×2√2 = 12+4√2 cm,12 + 4√2 cm,2.0,Geometrie - Trapeze,Geometrie - Trapeze,Geometrie,2 - mediu,sesiune_baza,2017.0,"trapez isoscel abcd, ad∥bc, ∠a=45°, bc=4 cm, h=2 cm. perimetrul.",laturile oblice: l = h/sin45° = 2/(√2/2) = 2√2 cm. ad = bc + 2×2 = 8 cm. p = 4+8+2×2√2 = 12+4√2 cm,12 + 4√2 cm,64,10,98,11,4,3,0,1,0,0,0,0,"trapez isoscel abcd, ad∥bc, ∠a=45°, bc=4 cm, h=2 cm. perimetrul."
Exersare Test 1 - 2015,7.0,"Aria trapezului ABCD, AD∥BC, AD=8 cm, BC=2 cm, AB=5 cm.",h² = 5² - 3² = 16 → h = 4. Aria = (8+2)×4/2 = 20 cm²,20 cm²,2.0,Geometrie - Trapeze,Geometrie - Trapeze,Geometrie,2 - mediu,exersare,2015.0,"aria trapezului abcd, ad∥bc, ad=8 cm, bc=2 cm, ab=5 cm.",h² = 5² - 3² = 16 → h = 4. aria = (8+2)×4/2 = 20 cm²,20 cm²,55,10,52,6,3,3,0,1,0,0,0,0,"aria trapezului abcd, ad∥bc, ad=8 cm, bc=2 cm, ab=5 cm."
Exersare Test 2 - 2014,8.0,"Trapez isoscel ABCD, BC=4 cm, AB=3 cm, ∠ABC=60°. Aria.",h = AB×sin60° = 3×(√3/2) = 3√3/2. Aria = (BC+AD)×h/2,Aria,2.0,Geometrie - Trapeze,Geometrie - Trapeze,Geometrie,2 - mediu,exersare,2014.0,"trapez isoscel abcd, bc=4 cm, ab=3 cm, ∠abc=60°. aria.",h = ab×sin60° = 3×(√3/2) = 3√3/2. aria = (bc+ad)×h/2,aria,54,9,52,4,4,3,0,1,0,0,0,0,"trapez isoscel abcd, bc=4 cm, ab=3 cm, ∠abc=60°. aria."
Test 1 - 2013,9.0,"În trapezul dreptunghic ABCD cu bazele [АD] şi [ВС], 𝑚 ∠𝐴𝐵𝐶 = 90°
, АВ= 8 сm, [АС]⊥[CD], АС= 10 сm. Calculaţi aria trapezului ABCD.","În trapezul dreptunghic ABCD se cunosc bazele AD și BC, ∠ABC = 90°, AB = 8 cm, AC = 10 cm și AC ⟂ CD.

În triunghiul dreptunghic ABC aplicăm teorema lui Pitagora:

AC² = AB² + BC²
10² = 8² + BC²
100 = 64 + BC²
BC² = 36
BC = 6 cm

Așezăm punctele într-un sistem de coordonate pentru a determina baza AD.
Luăm B(0,0), A(0,8) și C(6,0).

Panta dreptei AC este:

m = (0 − 8) / (6 − 0) = −4/3

Deoarece AC ⟂ CD, panta dreptei CD este:

m = 3/4

Ecuația dreptei CD care trece prin C(6,0) este:

y = (3/4)(x − 6)

Punctul D se află pe dreapta AD, unde y = 8:

8 = (3/4)(x − 6)
x − 6 = 32/3
x = 50/3

Deci:

AD = 50/3 cm

Aria trapezului este:

A = ((AD + BC) / 2) × h

unde înălțimea este AB = 8.

A = ((50/3 + 6) / 2) × 8

6 = 18/3

A = (68/3) × 4
A = 272/3 cm²

Rezultă:

A_ABCD = 272/3 cm² = 90 2/3 cm²",A = 90 2/3 cm²,2.0,Geometrie - Trapeze,Geometrie - Trapeze,Geometrie,2 - mediu,alta,2013.0,"in trapezul dreptunghic abcd cu bazele [аd] si [вс], 𝑚 ∠𝐴𝐵𝐶 = 90° , ав= 8 сm, [ас]⊥[cd], ас= 10 сm. calculati aria trapezului abcd.","in trapezul dreptunghic abcd se cunosc bazele ad si bc, ∠abc = 90°, ab = 8 cm, ac = 10 cm si ac ⟂ cd. in triunghiul dreptunghic abc aplicam teorema lui pitagora: ac² = ab² + bc² 10² = 8² + bc² 100 = 64 + bc² bc² = 36 bc = 6 cm asezam punctele intr-un sistem de coordonate pentru a determina baza ad. luam b(0,0), a(0,8) si c(6,0). panta dreptei ac este: m = (0 - 8) / (6 - 0) = -4/3 deoarece ac ⟂ cd, panta dreptei cd este: m = 3/4 ecuatia dreptei cd care trece prin c(6,0) este: y = (3/4)(x - 6) punctul d se afla pe dreapta ad, unde y = 8: 8 = (3/4)(x - 6) x - 6 = 32/3 x = 50/3 deci: ad = 50/3 cm aria trapezului este: a = ((ad + bc) / 2) × h unde inaltimea este ab = 8. a = ((50/3 + 6) / 2) × 8 6 = 18/3 a = (68/3) × 4 a = 272/3 cm² rezulta: a_abcd = 272/3 cm² = 90 2/3 cm²",a = 90 2/3 cm²,131,25,798,14,5,11,0,1,0,0,0,0,"in trapezul dreptunghic abcd cu bazele [аd] si [вс], 𝑚 ∠𝐴𝐵𝐶 = 90° , ав= 8 сm, [ас]⊥[cd], ас= 10 сm. calculati aria trapezului abcd."
Exersare Test 1 - 2022,2.0,"In desenul alaturat este reprezentat triunghiul ABC, in care AB = BC, m(∠ABC) = 100°, iar CK este bisectoare. Scrieti masura in grade a unghiului ACK: m(∠ACK) = ?",Triunghi isoscel AB=BC => ∠BAC = ∠BCA = (180° - 100°)/2 = 40°. CK bisectoare => ∠ACK = 40°/2 = 20°,20°,2.0,Geometrie - Triunghiuri,Geometrie - Triunghiuri,Geometrie,2 - mediu,exersare,2022.0,"in desenul alaturat este reprezentat triunghiul abc, in care ab = bc, m(∠abc) = 100°, iar ck este bisectoare. scrieti masura in grade a unghiului ack: m(∠ack) = ?",triunghi isoscel ab=bc => ∠bac = ∠bca = (180° - 100°)/2 = 40°. ck bisectoare => ∠ack = 40°/2 = 20°,20°,162,29,98,3,3,7,0,1,0,0,0,0,"in desenul alaturat este reprezentat triunghiul abc, in care ab = bc, m(∠abc) = 100°, iar ck este bisectoare. scrieti masura in grade a unghiului ack: m(∠ack) = ?"
Exersare Test 2 - 2021,2.0,"Triunghi ABC cu AB = AC, m(∠BAC) = 70°. m(∠ACD) = ? (unghi exterior)",Triunghi isoscel AB = AC => ∠ABC = ∠ACB = (180° - 70°)/2 = 55°. Unghi exterior: ∠ACD = 180° - ∠ACB = 180° - 55° = 125°,125°,2.0,Geometrie - Triunghiuri,Geometrie - Triunghiuri,Geometrie,2 - mediu,exersare,2021.0,"triunghi abc cu ab = ac, m(∠bac) = 70°. m(∠acd) = ? (unghi exterior)",triunghi isoscel ab = ac => ∠abc = ∠acb = (180° - 70°)/2 = 55°. unghi exterior: ∠acd = 180° - ∠acb = 180° - 55° = 125°,125°,68,14,118,4,2,9,0,1,0,0,0,0,"triunghi abc cu ab = ac, m(∠bac) = 70°. m(∠acd) = ? (unghi exterior)"
Exersare Test 2 - 2023,7.0,"Fie triunghiul dreptunghic ABC, in care AB = 6 cm, BC = 8 cm, m(ABC) = 90°, iar BM este mediana. Determinati perimetrul triunghiului BMC.","AC = sqrt(AB^2 + BC^2) = sqrt(36 + 64) = sqrt(100) = 10 cm; M = mijlocul lui AC, deci MC = 5 cm; BM = AC/2 = 5 cm (mediana la ipotenuza); P = BM + MC + BC = 5 + 5 + 8 = 18 cm",18 cm,3.0,Geometrie - Triunghiuri,Geometrie - Triunghiuri,Geometrie,3 - consolidare,exersare,2023.0,"fie triunghiul dreptunghic abc, in care ab = 6 cm, bc = 8 cm, m(abc) = 90°, iar bm este mediana. determinati perimetrul triunghiului bmc.","ac = sqrt(ab^2 + bc^2) = sqrt(36 + 64) = sqrt(100) = 10 cm; m = mijlocul lui ac, deci mc = 5 cm; bm = ac/2 = 5 cm (mediana la ipotenuza); p = bm + mc + bc = 5 + 5 + 8 = 18 cm",18 cm,137,25,174,5,4,5,0,1,0,0,0,0,"fie triunghiul dreptunghic abc, in care ab = 6 cm, bc = 8 cm, m(abc) = 90°, iar bm este mediana. determinati perimetrul triunghiului bmc."
Exersare Test 2 - 2024,7.0,"Fie ABC triunghi dreptunghic, ∠(ACB) = 90° și BC = 4 cm. Pătratul BCDE, E∈(AC), D∈(AB), are diagonala de 3√2 cm. Determinați lungimea ipotenuzei triunghiului ABC.","Diagonala pătratului BCDE = 3√2 cm => latura pătratului = 3√2/√2 = 3 cm. Deci BC = 3 cm (nu 4 cm din enunț - eroare). Cu BC=3 cm: AC² = AB² - BC² = 36 - 9 = 27, AC = 3√3. Sau folosind enunțul cu BC=4: AB² = BC² + AC², iar AC se determină din pătrat.",Enunț contradictoriu (BC=4cm vs latura pătrat=3cm),5.0,Geometrie - Triunghiuri,Geometrie - Triunghiuri,Geometrie,4 - avansat,exersare,2024.0,"fie abc triunghi dreptunghic, ∠(acb) = 90° si bc = 4 cm. patratul bcde, e∈(ac), d∈(ab), are diagonala de 3√2 cm. determinati lungimea ipotenuzei triunghiului abc.","diagonala patratului bcde = 3√2 cm => latura patratului = 3√2/√2 = 3 cm. deci bc = 3 cm (nu 4 cm din enunt - eroare). cu bc=3 cm: ac² = ab² - bc² = 36 - 9 = 27, ac = 3√3. sau folosind enuntul cu bc=4: ab² = bc² + ac², iar ac se determina din patrat.",enunt contradictoriu (bc=4cm vs latura patrat=3cm),162,26,249,50,5,9,0,1,0,1,0,0,"fie abc triunghi dreptunghic, ∠(acb) = 90° si bc = 4 cm. patratul bcde, e∈(ac), d∈(ab), are diagonala de 3√2 cm. determinati lungimea ipotenuzei triunghiului abc."
Sesiune de bază 2023,7.0,Triunghi isoscel cu baza 24 cm și înălțimea 5 cm. Găsiți perimetrul.,Latură = √(12² + 5²) = 13 cm. P = 24 + 13 + 13 = 50 cm,P = 50 cm,3.0,Geometrie - Triunghiuri,Geometrie - Triunghiuri,Geometrie,3 - consolidare,sesiune_baza,2023.0,triunghi isoscel cu baza 24 cm si inaltimea 5 cm. gasiti perimetrul.,latura = √(12² + 5²) = 13 cm. p = 24 + 13 + 13 = 50 cm,p = 50 cm,68,12,54,9,3,0,0,1,0,0,0,0,triunghi isoscel cu baza 24 cm si inaltimea 5 cm. gasiti perimetrul.
Pretestare Aprilie - 2019,2.0,"În triunghiul ABC (AB=2 cm, BC=√21 cm, ∠A=120°) găsiți AC.",Teorema cosinusului: BC² = AB² + AC² - 2·AB·AC·cos(120°). 21 = 4 + AC² + 2AC. AC² + 2AC - 17 = 0. AC = -1 + 3√2,-1 + 3√2 cm,2.0,Geometrie - Triunghiuri,Geometrie - Triunghiuri,Geometrie,2 - mediu,pretestare,2019.0,"in triunghiul abc (ab=2 cm, bc=√21 cm, ∠a=120°) gasiti ac.",teorema cosinusului: bc² = ab² + ac² - 2·ab·ac·cos(120°). 21 = 4 + ac² + 2ac. ac² + 2ac - 17 = 0. ac = -1 + 3√2,-1 + 3√2 cm,58,10,111,11,6,6,0,1,0,1,0,0,"in triunghiul abc (ab=2 cm, bc=√21 cm, ∠a=120°) gasiti ac."
Pretestare Aprilie - 2019,7.0,"Triunghi dreptunghic ABC (∠A=90°, ∠B=30°), BC=10 cm. Găsiți aria.",AC = BC/2 = 5 cm (cateta opusă lui 30°). AB = BC·cos30° = 10·(√3/2) = 5√3. Aria = (1/2)·5·5√3 = 12.5√3 cm²,12.5√3 cm²,2.0,Geometrie - Triunghiuri,Geometrie - Triunghiuri,Geometrie,2 - mediu,pretestare,2019.0,"triunghi dreptunghic abc (∠a=90°, ∠b=30°), bc=10 cm. gasiti aria.",ac = bc/2 = 5 cm (cateta opusa lui 30°). ab = bc·cos30° = 10·(√3/2) = 5√3. aria = (1/2)·5·5√3 = 12.5√3 cm²,12.5√3 cm²,65,9,106,10,6,5,0,1,0,0,0,0,"triunghi dreptunghic abc (∠a=90°, ∠b=30°), bc=10 cm. gasiti aria."
Sesiunea de bază - 2019,7.0,"Triunghi ascuțitunghic ABC, BC=15 cm, sin C=4/5, CD=9 cm (piciorul înălțimii). Găsiți AB.",AD = CD·tan C = 9·(4/3) = 12 cm. În triunghiul ADB: AB² = AD² + DB². DB = BC - CD = 6. AB = √(144+36) = √180 = 6√5,6√5 cm,2.0,Geometrie - Triunghiuri,Geometrie - Triunghiuri,Geometrie,2 - mediu,sesiune_baza,2019.0,"triunghi ascutitunghic abc, bc=15 cm, sin c=4/5, cd=9 cm (piciorul inaltimii). gasiti ab.",ad = cd·tan c = 9·(4/3) = 12 cm. in triunghiul adb: ab² = ad² + db². db = bc - cd = 6. ab = √(144+36) = √180 = 6√5,6√5 cm,89,13,114,6,5,6,0,1,0,0,0,0,"triunghi ascutitunghic abc, bc=15 cm, sin c=4/5, cd=9 cm (piciorul inaltimii). gasiti ab."
Exersare Test 2 - 2018,7.0,"Triunghi dreptunghic ABC, ∠A=90°, AC=3 cm, pătrat ABDE cu latura 2 cm. Găsiți BC.",AB = 2 cm. BC = √(AB² + AC²) = √(4+9) = √13 cm,√13 cm,2.0,Geometrie - Triunghiuri,Geometrie - Triunghiuri,Geometrie,2 - mediu,exersare,2018.0,"triunghi dreptunghic abc, ∠a=90°, ac=3 cm, patrat abde cu latura 2 cm. gasiti bc.",ab = 2 cm. bc = √(ab² + ac²) = √(4+9) = √13 cm,√13 cm,81,14,46,6,4,2,0,1,0,0,0,0,"triunghi dreptunghic abc, ∠a=90°, ac=3 cm, patrat abde cu latura 2 cm. gasiti bc."
Exersare Test 2 - 2018,8.0,Unghiurile ascuțite ale unui triunghi dreptunghic în raport 7:8. Măsurile lor.,7x + 8x = 90° → 15x = 90° → x = 6°. Unghiuri: 42° și 48°,42° și 48°,2.0,Geometrie - Triunghiuri,Geometrie - Triunghiuri,Geometrie,2 - mediu,exersare,2018.0,unghiurile ascutite ale unui triunghi dreptunghic in raport 7:8. masurile lor.,7x + 8x = 90° → 15x = 90° → x = 6°. unghiuri: 42° si 48°,42° si 48°,78,11,56,10,2,0,0,1,0,0,0,0,unghiurile ascutite ale unui triunghi dreptunghic in raport 7:8. masurile lor.
Pretestare - 2018,7.0,"Triunghi isoscel ABC, AC=CB=10 cm, mediana CM=8 cm. Aria.",M mijlocul AB. În △ACM: AM² = AC² - CM² = 100 - 64 = 36 → AM = 6. AB = 12. Aria = (1/2)×12×8 = 48 cm²,48 cm²,2.0,Geometrie - Triunghiuri,Geometrie - Triunghiuri,Geometrie,2 - mediu,pretestare,2018.0,"triunghi isoscel abc, ac=cb=10 cm, mediana cm=8 cm. aria.",m mijlocul ab. in △acm: am² = ac² - cm² = 100 - 64 = 36 → am = 6. ab = 12. aria = (1/2)×12×8 = 48 cm²,48 cm²,57,9,101,6,3,3,0,1,0,0,0,0,"triunghi isoscel abc, ac=cb=10 cm, mediana cm=8 cm. aria."
Sesiunea de bază - 2018,7.0,Mediana triunghiului echilateral = 3 cm. Lungimea înălțimii.,"În triunghi echilateral, mediana = înălțimea. h = 3 cm",3 cm,2.0,Geometrie - Triunghiuri,Geometrie - Triunghiuri,Geometrie,2 - mediu,sesiune_baza,2018.0,mediana triunghiului echilateral = 3 cm. lungimea inaltimii.,"in triunghi echilateral, mediana = inaltimea. h = 3 cm",3 cm,60,8,54,4,1,1,0,1,0,0,0,0,mediana triunghiului echilateral = 3 cm. lungimea inaltimii.
Exersare Test 1 - 2017,7.0,"Triunghi dreptunghic ABC, D pe AB cu AD=2·DB, ∠A=90°, AC=9 cm, BC=15 cm. Aria △ADC.",AB = √(BC²-AC²) = √(225-81) = 12 cm. AD = 8 cm. Aria ADC = (1/2)×AD×AC×sin90° = (1/2)×8×9 = 36 cm²,36 cm²,2.0,Geometrie - Triunghiuri,Geometrie - Triunghiuri,Geometrie,2 - mediu,exersare,2017.0,"triunghi dreptunghic abc, d pe ab cu ad=2·db, ∠a=90°, ac=9 cm, bc=15 cm. aria △adc.",ab = √(bc²-ac²) = √(225-81) = 12 cm. ad = 8 cm. aria adc = (1/2)×ad×ac×sin90° = (1/2)×8×9 = 36 cm²,36 cm²,83,15,98,6,6,4,0,1,0,0,0,0,"triunghi dreptunghic abc, d pe ab cu ad=2·db, ∠a=90°, ac=9 cm, bc=15 cm. aria △adc."
