Sursa,Itemul,Problema,Pasii de rezolvare,Raspunsul,Dificultate,Tema,Tema_norm,Domeniu,Dificultate_group,Sursa_type,Sursa_year,Problema_clean,Pasi_clean,Raspuns_clean,problem_chars,problem_words,steps_chars,answer_chars,n_digits,n_math_symbols,has_percent,has_geometry_word,has_equation_word,has_radical,has_function_word,has_real_life_context,problem_hash
Generat - Procente - fond,,Liviu a economisit 10% din banii primiti si i-au ramas 2385 lei. Determinati suma initiala.,"90% ---- 2385 lei
100% ---- x lei
x = (2385 × 100) / 90 = 2650 lei",2650 lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,alta,,liviu a economisit 10% din banii primiti si i-au ramas 2385 lei. determinati suma initiala.,90% ---- 2385 lei 100% ---- x lei x = (2385 × 100) / 90 = 2650 lei,2650 lei,91,15,66,8,6,1,1,0,0,0,0,1,liviu a economisit 10% din banii primiti si i-au ramas 2385 lei. determinati suma initiala.
Generat - Procente - fond,,O companie a utilizat 15% din fondul lunar de salariu pentru perfectionare si i-au ramas 1887 lei. Determinati suma initiala.,"85% ---- 1887 lei
100% ---- x lei
x = (1887 × 100) / 85 = 2220 lei",2220 lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,alta,,o companie a utilizat 15% din fondul lunar de salariu pentru perfectionare si i-au ramas 1887 lei. determinati suma initiala.,85% ---- 1887 lei 100% ---- x lei x = (1887 × 100) / 85 = 2220 lei,2220 lei,125,20,66,8,6,1,1,0,0,0,0,1,o companie a utilizat 15% din fondul lunar de salariu pentru perfectionare si i-au ramas 1887 lei. determinati suma initiala.
Generat - Procente - fond,,Adrian a economisit 10% din banii primiti si i-au ramas 1854 lei. Determinati suma initiala.,"90% ---- 1854 lei
100% ---- x lei
x = (1854 × 100) / 90 = 2060 lei",2060 lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,alta,,adrian a economisit 10% din banii primiti si i-au ramas 1854 lei. determinati suma initiala.,90% ---- 1854 lei 100% ---- x lei x = (1854 × 100) / 90 = 2060 lei,2060 lei,92,15,66,8,6,1,1,0,0,0,0,1,adrian a economisit 10% din banii primiti si i-au ramas 1854 lei. determinati suma initiala.
Generat - Procente - fond,,O companie a utilizat 10% din fondul lunar de salariu pentru perfectionare si i-au ramas 4068 lei. Determinati suma initiala.,"90% ---- 4068 lei
100% ---- x lei
x = (4068 × 100) / 90 = 4520 lei",4520 lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,alta,,o companie a utilizat 10% din fondul lunar de salariu pentru perfectionare si i-au ramas 4068 lei. determinati suma initiala.,90% ---- 4068 lei 100% ---- x lei x = (4068 × 100) / 90 = 4520 lei,4520 lei,125,20,66,8,6,1,1,0,0,0,0,1,o companie a utilizat 10% din fondul lunar de salariu pentru perfectionare si i-au ramas 4068 lei. determinati suma initiala.
Generat - Procente - fond,,O companie a utilizat 25% din fondul lunar de salariu pentru perfectionare si i-au ramas 1380 lei. Determinati suma initiala.,"75% ---- 1380 lei
100% ---- x lei
x = (1380 × 100) / 75 = 1840 lei",1840 lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,alta,,o companie a utilizat 25% din fondul lunar de salariu pentru perfectionare si i-au ramas 1380 lei. determinati suma initiala.,75% ---- 1380 lei 100% ---- x lei x = (1380 × 100) / 75 = 1840 lei,1840 lei,125,20,66,8,6,1,1,0,0,0,0,1,o companie a utilizat 25% din fondul lunar de salariu pentru perfectionare si i-au ramas 1380 lei. determinati suma initiala.
Generat - Procente - fond,,Sergiu a economisit 5% din banii primiti si i-au ramas 1463 lei. Determinati suma initiala.,"95% ---- 1463 lei
100% ---- x lei
x = (1463 × 100) / 95 = 1540 lei",1540 lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,alta,,sergiu a economisit 5% din banii primiti si i-au ramas 1463 lei. determinati suma initiala.,95% ---- 1463 lei 100% ---- x lei x = (1463 × 100) / 95 = 1540 lei,1540 lei,91,15,66,8,5,1,1,0,0,0,0,1,sergiu a economisit 5% din banii primiti si i-au ramas 1463 lei. determinati suma initiala.
Generat - Procente - fond,,O companie a utilizat 30% din fondul lunar de salariu pentru perfectionare si i-au ramas 3171 lei. Determinati suma initiala.,"70% ---- 3171 lei
100% ---- x lei
x = (3171 × 100) / 70 = 4530 lei",4530 lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,alta,,o companie a utilizat 30% din fondul lunar de salariu pentru perfectionare si i-au ramas 3171 lei. determinati suma initiala.,70% ---- 3171 lei 100% ---- x lei x = (3171 × 100) / 70 = 4530 lei,4530 lei,125,20,66,8,6,1,1,0,0,0,0,1,o companie a utilizat 30% din fondul lunar de salariu pentru perfectionare si i-au ramas 3171 lei. determinati suma initiala.
Generat - Procente - fond,,Ana a economisit 30% din banii primiti si i-au ramas 1302 lei. Determinati suma initiala.,"70% ---- 1302 lei
100% ---- x lei
x = (1302 × 100) / 70 = 1860 lei",1860 lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,alta,,ana a economisit 30% din banii primiti si i-au ramas 1302 lei. determinati suma initiala.,70% ---- 1302 lei 100% ---- x lei x = (1302 × 100) / 70 = 1860 lei,1860 lei,89,15,66,8,6,1,1,0,0,0,0,1,ana a economisit 30% din banii primiti si i-au ramas 1302 lei. determinati suma initiala.
Generat - Procente - fond,,Adrian a economisit 20% din banii primiti si i-au ramas 3640 lei. Determinati suma initiala.,"80% ---- 3640 lei
100% ---- x lei
x = (3640 × 100) / 80 = 4550 lei",4550 lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,alta,,adrian a economisit 20% din banii primiti si i-au ramas 3640 lei. determinati suma initiala.,80% ---- 3640 lei 100% ---- x lei x = (3640 × 100) / 80 = 4550 lei,4550 lei,92,15,66,8,6,1,1,0,0,0,0,1,adrian a economisit 20% din banii primiti si i-au ramas 3640 lei. determinati suma initiala.
Generat - Procente - fond,,Maria a economisit 25% din banii primiti si i-au ramas 240 lei. Determinati suma initiala.,"75% ---- 240 lei
100% ---- x lei
x = (240 × 100) / 75 = 320 lei",320 lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,alta,,maria a economisit 25% din banii primiti si i-au ramas 240 lei. determinati suma initiala.,75% ---- 240 lei 100% ---- x lei x = (240 × 100) / 75 = 320 lei,320 lei,90,15,63,7,5,1,1,0,0,0,0,1,maria a economisit 25% din banii primiti si i-au ramas 240 lei. determinati suma initiala.
Generat - Procente - fond,,O companie a utilizat 30% din fondul lunar de salariu pentru perfectionare si i-au ramas 2597 lei. Determinati suma initiala.,"70% ---- 2597 lei
100% ---- x lei
x = (2597 × 100) / 70 = 3710 lei",3710 lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,alta,,o companie a utilizat 30% din fondul lunar de salariu pentru perfectionare si i-au ramas 2597 lei. determinati suma initiala.,70% ---- 2597 lei 100% ---- x lei x = (2597 × 100) / 70 = 3710 lei,3710 lei,125,20,66,8,6,1,1,0,0,0,0,1,o companie a utilizat 30% din fondul lunar de salariu pentru perfectionare si i-au ramas 2597 lei. determinati suma initiala.
Generat - Procente - fond,,Andrei a cheltuit 10% din salariu si i-au ramas 2367 lei. Determinati suma initiala.,"90% ---- 2367 lei
100% ---- x lei
x = (2367 × 100) / 90 = 2630 lei",2630 lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,alta,,andrei a cheltuit 10% din salariu si i-au ramas 2367 lei. determinati suma initiala.,90% ---- 2367 lei 100% ---- x lei x = (2367 × 100) / 90 = 2630 lei,2630 lei,84,14,66,8,6,1,1,0,0,0,0,1,andrei a cheltuit 10% din salariu si i-au ramas 2367 lei. determinati suma initiala.
Generat - Procente - fond,,O companie a utilizat 20% din fondul lunar de salariu pentru perfectionare si i-au ramas 3640 lei. Determinati suma initiala.,"80% ---- 3640 lei
100% ---- x lei
x = (3640 × 100) / 80 = 4550 lei",4550 lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,alta,,o companie a utilizat 20% din fondul lunar de salariu pentru perfectionare si i-au ramas 3640 lei. determinati suma initiala.,80% ---- 3640 lei 100% ---- x lei x = (3640 × 100) / 80 = 4550 lei,4550 lei,125,20,66,8,6,1,1,0,0,0,0,1,o companie a utilizat 20% din fondul lunar de salariu pentru perfectionare si i-au ramas 3640 lei. determinati suma initiala.
Generat - Procente - fond,,O companie a utilizat 30% din fondul lunar de salariu pentru perfectionare si i-au ramas 119 lei. Determinati suma initiala.,"70% ---- 119 lei
100% ---- x lei
x = (119 × 100) / 70 = 170 lei",170 lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,alta,,o companie a utilizat 30% din fondul lunar de salariu pentru perfectionare si i-au ramas 119 lei. determinati suma initiala.,70% ---- 119 lei 100% ---- x lei x = (119 × 100) / 70 = 170 lei,170 lei,124,20,63,7,5,1,1,0,0,0,0,1,o companie a utilizat 30% din fondul lunar de salariu pentru perfectionare si i-au ramas 119 lei. determinati suma initiala.
Generat - Procente - fond,,O companie a utilizat 10% din fondul lunar de salariu pentru perfectionare si i-au ramas 432 lei. Determinati suma initiala.,"90% ---- 432 lei
100% ---- x lei
x = (432 × 100) / 90 = 480 lei",480 lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,alta,,o companie a utilizat 10% din fondul lunar de salariu pentru perfectionare si i-au ramas 432 lei. determinati suma initiala.,90% ---- 432 lei 100% ---- x lei x = (432 × 100) / 90 = 480 lei,480 lei,124,20,63,7,5,1,1,0,0,0,0,1,o companie a utilizat 10% din fondul lunar de salariu pentru perfectionare si i-au ramas 432 lei. determinati suma initiala.
Generat - Procente - fond,,Diana a economisit 20% din banii primiti si i-au ramas 2632 lei. Determinati suma initiala.,"80% ---- 2632 lei
100% ---- x lei
x = (2632 × 100) / 80 = 3290 lei",3290 lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,alta,,diana a economisit 20% din banii primiti si i-au ramas 2632 lei. determinati suma initiala.,80% ---- 2632 lei 100% ---- x lei x = (2632 × 100) / 80 = 3290 lei,3290 lei,91,15,66,8,6,1,1,0,0,0,0,1,diana a economisit 20% din banii primiti si i-au ramas 2632 lei. determinati suma initiala.
Generat - Procente - fond,,O companie a utilizat 20% din fondul lunar de salariu pentru perfectionare si i-au ramas 3568 lei. Determinati suma initiala.,"80% ---- 3568 lei
100% ---- x lei
x = (3568 × 100) / 80 = 4460 lei",4460 lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,alta,,o companie a utilizat 20% din fondul lunar de salariu pentru perfectionare si i-au ramas 3568 lei. determinati suma initiala.,80% ---- 3568 lei 100% ---- x lei x = (3568 × 100) / 80 = 4460 lei,4460 lei,125,20,66,8,6,1,1,0,0,0,0,1,o companie a utilizat 20% din fondul lunar de salariu pentru perfectionare si i-au ramas 3568 lei. determinati suma initiala.
Generat - Procente - fond,,Ilinca a economisit 20% din banii primiti si i-au ramas 2640 lei. Determinati suma initiala.,"80% ---- 2640 lei
100% ---- x lei
x = (2640 × 100) / 80 = 3300 lei",3300 lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,alta,,ilinca a economisit 20% din banii primiti si i-au ramas 2640 lei. determinati suma initiala.,80% ---- 2640 lei 100% ---- x lei x = (2640 × 100) / 80 = 3300 lei,3300 lei,92,15,66,8,6,1,1,0,0,0,0,1,ilinca a economisit 20% din banii primiti si i-au ramas 2640 lei. determinati suma initiala.
Generat - Procente - fond,,Alexandru a cheltuit 5% din salariu si i-au ramas 3097 lei. Determinati suma initiala.,"95% ---- 3097 lei
100% ---- x lei
x = (3097 × 100) / 95 = 3260 lei",3260 lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,alta,,alexandru a cheltuit 5% din salariu si i-au ramas 3097 lei. determinati suma initiala.,95% ---- 3097 lei 100% ---- x lei x = (3097 × 100) / 95 = 3260 lei,3260 lei,86,14,66,8,5,1,1,0,0,0,0,1,alexandru a cheltuit 5% din salariu si i-au ramas 3097 lei. determinati suma initiala.
Generat - Procente - fond,,O companie a utilizat 15% din fondul lunar de salariu pentru perfectionare si i-au ramas 1071 lei. Determinati suma initiala.,"85% ---- 1071 lei
100% ---- x lei
x = (1071 × 100) / 85 = 1260 lei",1260 lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,alta,,o companie a utilizat 15% din fondul lunar de salariu pentru perfectionare si i-au ramas 1071 lei. determinati suma initiala.,85% ---- 1071 lei 100% ---- x lei x = (1071 × 100) / 85 = 1260 lei,1260 lei,125,20,66,8,6,1,1,0,0,0,0,1,o companie a utilizat 15% din fondul lunar de salariu pentru perfectionare si i-au ramas 1071 lei. determinati suma initiala.
Generat - Ecuatii grad II,,Rezolvati in R ecuatia x² - 3x - 70 = 0,Δ = -3² - 4·1·-70 = 289. √Δ = 17. x₁ = (3 - 17)/(2·1) = -7; x₂ = (3 + 17)/(2·1) = 10,"x₁ = -7, x₂ = 10",2,Ecuatii de gradul II,Ecuații de gradul II,"Ecuații, inecuații și sisteme",2 - mediu,alta,,rezolvati in r ecuatia x² - 3x - 70 = 0,δ = -3² - 4·1·-70 = 289. √δ = 17. x₁ = (3 - 17)/(2·1) = -7; x₂ = (3 + 17)/(2·1) = 10,"x₁ = -7, x₂ = 10",39,11,84,16,4,3,0,0,1,0,0,0,rezolvati in r ecuatia x² - 3x - 70 = 0
Generat - Ecuatii grad II,,Rezolvati in R ecuatia x² + x - 20 = 0,Δ = 1² - 4·1·-20 = 81. √Δ = 9. x₁ = (-1 - 9)/(2·1) = -5; x₂ = (-1 + 9)/(2·1) = 4,"x₁ = -5, x₂ = 4",1,Ecuatii de gradul II,Ecuații de gradul II,"Ecuații, inecuații și sisteme",1 - bază,alta,,rezolvati in r ecuatia x² + x - 20 = 0,δ = 1² - 4·1·-20 = 81. √δ = 9. x₁ = (-1 - 9)/(2·1) = -5; x₂ = (-1 + 9)/(2·1) = 4,"x₁ = -5, x₂ = 4",38,11,80,15,3,3,0,0,1,0,0,0,rezolvati in r ecuatia x² + x - 20 = 0
Generat - Ecuatii grad II,,Rezolvati in R ecuatia x² + 19x + 90 = 0,Δ = 19² - 4·1·90 = 1. √Δ = 1. x₁ = (-19 - 1)/(2·1) = -10; x₂ = (-19 + 1)/(2·1) = -9,"x₁ = -10, x₂ = -9",2,Ecuatii de gradul II,Ecuații de gradul II,"Ecuații, inecuații și sisteme",2 - mediu,alta,,rezolvati in r ecuatia x² + 19x + 90 = 0,δ = 19² - 4·1·90 = 1. √δ = 1. x₁ = (-19 - 1)/(2·1) = -10; x₂ = (-19 + 1)/(2·1) = -9,"x₁ = -10, x₂ = -9",40,11,83,17,5,3,0,0,1,0,0,0,rezolvati in r ecuatia x² + 19x + 90 = 0
Generat - Ecuatii grad II,,Rezolvati in R ecuatia x² + 10x + 9 = 0,Δ = 10² - 4·1·9 = 64. √Δ = 8. x₁ = (-10 - 8)/(2·1) = -9; x₂ = (-10 + 8)/(2·1) = -1,"x₁ = -9, x₂ = -1",2,Ecuatii de gradul II,Ecuații de gradul II,"Ecuații, inecuații și sisteme",2 - mediu,alta,,rezolvati in r ecuatia x² + 10x + 9 = 0,δ = 10² - 4·1·9 = 64. √δ = 8. x₁ = (-10 - 8)/(2·1) = -9; x₂ = (-10 + 8)/(2·1) = -1,"x₁ = -9, x₂ = -1",39,11,82,16,4,3,0,0,1,0,0,0,rezolvati in r ecuatia x² + 10x + 9 = 0
Generat - Ecuatii grad II,,Rezolvati in R ecuatia x² - 4x + 3 = 0,Δ = -4² - 4·1·3 = 4. √Δ = 2. x₁ = (4 - 2)/(2·1) = 1; x₂ = (4 + 2)/(2·1) = 3,"x₁ = 1, x₂ = 3",1,Ecuatii de gradul II,Ecuații de gradul II,"Ecuații, inecuații și sisteme",1 - bază,alta,,rezolvati in r ecuatia x² - 4x + 3 = 0,δ = -4² - 4·1·3 = 4. √δ = 2. x₁ = (4 - 2)/(2·1) = 1; x₂ = (4 + 2)/(2·1) = 3,"x₁ = 1, x₂ = 3",38,11,75,14,3,3,0,0,1,0,0,0,rezolvati in r ecuatia x² - 4x + 3 = 0
Generat - Ecuatii grad II,,Rezolvati in R ecuatia 2x² - 6x - 36 = 0,Δ = -6² - 4·2·-36 = 324. √Δ = 18. x₁ = (6 - 18)/(2·2) = -3; x₂ = (6 + 18)/(2·2) = 6,"x₁ = -3, x₂ = 6",2,Ecuatii de gradul II,Ecuații de gradul II,"Ecuații, inecuații și sisteme",2 - mediu,alta,,rezolvati in r ecuatia 2x² - 6x - 36 = 0,δ = -6² - 4·2·-36 = 324. √δ = 18. x₁ = (6 - 18)/(2·2) = -3; x₂ = (6 + 18)/(2·2) = 6,"x₁ = -3, x₂ = 6",40,11,83,15,5,3,0,0,1,0,0,0,rezolvati in r ecuatia 2x² - 6x - 36 = 0
Generat - Ecuatii grad II,,Rezolvati in R ecuatia x² - 3x - 40 = 0,Δ = -3² - 4·1·-40 = 169. √Δ = 13. x₁ = (3 - 13)/(2·1) = -5; x₂ = (3 + 13)/(2·1) = 8,"x₁ = -5, x₂ = 8",2,Ecuatii de gradul II,Ecuații de gradul II,"Ecuații, inecuații și sisteme",2 - mediu,alta,,rezolvati in r ecuatia x² - 3x - 40 = 0,δ = -3² - 4·1·-40 = 169. √δ = 13. x₁ = (3 - 13)/(2·1) = -5; x₂ = (3 + 13)/(2·1) = 8,"x₁ = -5, x₂ = 8",39,11,83,15,4,3,0,0,1,0,0,0,rezolvati in r ecuatia x² - 3x - 40 = 0
Generat - Ecuatii grad II,,Rezolvati in R ecuatia 3x² + 39x + 120 = 0,Δ = 39² - 4·3·120 = 81. √Δ = 9. x₁ = (-39 - 9)/(2·3) = -8; x₂ = (-39 + 9)/(2·3) = -5,"x₁ = -8, x₂ = -5",2,Ecuatii de gradul II,Ecuații de gradul II,"Ecuații, inecuații și sisteme",2 - mediu,alta,,rezolvati in r ecuatia 3x² + 39x + 120 = 0,δ = 39² - 4·3·120 = 81. √δ = 9. x₁ = (-39 - 9)/(2·3) = -8; x₂ = (-39 + 9)/(2·3) = -5,"x₁ = -8, x₂ = -5",42,11,84,16,7,3,0,0,1,0,0,0,rezolvati in r ecuatia 3x² + 39x + 120 = 0
Generat - Ecuatii grad II,,Rezolvati in R ecuatia x² - 11x + 18 = 0,Δ = -11² - 4·1·18 = 49. √Δ = 7. x₁ = (11 - 7)/(2·1) = 2; x₂ = (11 + 7)/(2·1) = 9,"x₁ = 2, x₂ = 9",2,Ecuatii de gradul II,Ecuații de gradul II,"Ecuații, inecuații și sisteme",2 - mediu,alta,,rezolvati in r ecuatia x² - 11x + 18 = 0,δ = -11² - 4·1·18 = 49. √δ = 7. x₁ = (11 - 7)/(2·1) = 2; x₂ = (11 + 7)/(2·1) = 9,"x₁ = 2, x₂ = 9",40,11,80,14,5,3,0,0,1,0,0,0,rezolvati in r ecuatia x² - 11x + 18 = 0
Generat - Ecuatii grad II,,Rezolvati in R ecuatia x² - 13x + 40 = 0,Δ = -13² - 4·1·40 = 9. √Δ = 3. x₁ = (13 - 3)/(2·1) = 5; x₂ = (13 + 3)/(2·1) = 8,"x₁ = 5, x₂ = 8",2,Ecuatii de gradul II,Ecuații de gradul II,"Ecuații, inecuații și sisteme",2 - mediu,alta,,rezolvati in r ecuatia x² - 13x + 40 = 0,δ = -13² - 4·1·40 = 9. √δ = 3. x₁ = (13 - 3)/(2·1) = 5; x₂ = (13 + 3)/(2·1) = 8,"x₁ = 5, x₂ = 8",40,11,79,14,5,3,0,0,1,0,0,0,rezolvati in r ecuatia x² - 13x + 40 = 0
Generat - Ecuatii grad II,,Rezolvati in R ecuatia x² - x - 12 = 0,Δ = -1² - 4·1·-12 = 49. √Δ = 7. x₁ = (1 - 7)/(2·1) = -3; x₂ = (1 + 7)/(2·1) = 4,"x₁ = -3, x₂ = 4",1,Ecuatii de gradul II,Ecuații de gradul II,"Ecuații, inecuații și sisteme",1 - bază,alta,,rezolvati in r ecuatia x² - x - 12 = 0,δ = -1² - 4·1·-12 = 49. √δ = 7. x₁ = (1 - 7)/(2·1) = -3; x₂ = (1 + 7)/(2·1) = 4,"x₁ = -3, x₂ = 4",38,11,79,15,3,3,0,0,1,0,0,0,rezolvati in r ecuatia x² - x - 12 = 0
Generat - Ecuatii grad II,,Rezolvati in R ecuatia x² - 2x - 8 = 0,Δ = -2² - 4·1·-8 = 36. √Δ = 6. x₁ = (2 - 6)/(2·1) = -2; x₂ = (2 + 6)/(2·1) = 4,"x₁ = -2, x₂ = 4",1,Ecuatii de gradul II,Ecuații de gradul II,"Ecuații, inecuații și sisteme",1 - bază,alta,,rezolvati in r ecuatia x² - 2x - 8 = 0,δ = -2² - 4·1·-8 = 36. √δ = 6. x₁ = (2 - 6)/(2·1) = -2; x₂ = (2 + 6)/(2·1) = 4,"x₁ = -2, x₂ = 4",38,11,78,15,3,3,0,0,1,0,0,0,rezolvati in r ecuatia x² - 2x - 8 = 0
Generat - Ecuatii grad II,,Rezolvati in R ecuatia 3x² - 9x - 12 = 0,Δ = -9² - 4·3·-12 = 225. √Δ = 15. x₁ = (9 - 15)/(2·3) = -1; x₂ = (9 + 15)/(2·3) = 4,"x₁ = -1, x₂ = 4",2,Ecuatii de gradul II,Ecuații de gradul II,"Ecuații, inecuații și sisteme",2 - mediu,alta,,rezolvati in r ecuatia 3x² - 9x - 12 = 0,δ = -9² - 4·3·-12 = 225. √δ = 15. x₁ = (9 - 15)/(2·3) = -1; x₂ = (9 + 15)/(2·3) = 4,"x₁ = -1, x₂ = 4",40,11,83,15,5,3,0,0,1,0,0,0,rezolvati in r ecuatia 3x² - 9x - 12 = 0
